Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Country
6/7/2020,1,0,0,1,179,2,74,103,Indonesia
6/7/2020,0,0,0,0,121,6,105,10,Indonesia
6/7/2020,2,0,3,-1,94,2,61,31,Indonesia
6/7/2020,64,0,0,64,1895,90,674,1131,Indonesia
6/7/2020,20,0,7,13,159,4,94,61,Indonesia
6/7/2020,2,0,10,-8,259,5,154,100,Indonesia
6/7/2020,25,5,2,18,495,51,64,380,Indonesia
6/7/2020,8,0,4,4,626,27,344,255,Indonesia
6/7/2020,25,0,48,-23,1126,43,344,739,Indonesia
6/7/2020,0,0,0,0,603,46,179,378,Indonesia
6/8/2020,0,0,0,0,20,1,18,1,Indonesia
6/8/2020,12,0,3,9,590,4,233,353,Indonesia
6/8/2020,11,1,5,5,1002,78,729,195,Indonesia
6/8/2020,0,0,0,0,92,4,41,47,Indonesia
6/8/2020,90,0,75,15,7914,507,3107,4300,Indonesia
6/8/2020,3,0,7,-4,246,8,195,43,Indonesia
6/8/2020,0,1,4,-5,135,7,67,61,Indonesia
6/8/2020,847,32,406,409,32033,1883,10904,19246,Indonesia
6/8/2020,0,0,0,0,103,0,27,76,Indonesia
6/8/2020,26,3,81,-58,2736,166,1059,1511,Indonesia
6/8/2020,100,5,53,42,2350,146,817,1387,Indonesia
6/8/2020,319,20,161,138,6228,724,3554,1950,Indonesia
6/8/2020,0,0,3,-3,210,4,119,87,Indonesia
6/8/2020,62,0,9,53,1344,99,118,1127,Indonesia
6/8/2020,8,2,2,4,504,28,202,274,Indonesia
6/8/2020,9,0,3,6,338,3,215,120,Indonesia
6/8/2020,0,0,10,-10,169,2,129,38,Indonesia
6/8/2020,0,0,1,-1,103,1,38,64,Indonesia
6/8/2020,1,0,3,-2,227,16,126,85,Indonesia
6/8/2020,1,0,3,-2,145,12,105,28,Indonesia
6/8/2020,38,0,13,25,307,8,80,219,Indonesia
6/8/2020,0,0,0,0,186,17,35,134,Indonesia
6/8/2020,14,1,0,13,822,22,324,476,Indonesia
6/8/2020,5,0,16,-11,103,1,31,71,Indonesia
6/8/2020,22,0,0,22,1078,8,80,990,Indonesia
6/8/2020,0,0,0,0,179,2,74,103,Indonesia
6/8/2020,0,0,6,-6,121,6,111,4,Indonesia
6/8/2020,0,0,1,-1,94,2,62,30,Indonesia
6/8/2020,109,0,0,109,2004,90,674,1240,Indonesia
6/8/2020,0,0,0,0,159,4,94,61,Indonesia
6/8/2020,0,0,1,-1,259,5,155,99,Indonesia
6/8/2020,15,3,9,3,510,54,73,383,Indonesia
6/8/2020,0,0,11,-11,626,27,355,244,Indonesia
6/8/2020,27,0,47,-20,1153,43,391,719,Indonesia
6/8/2020,2,2,10,-10,605,48,189,368,Indonesia
6/9/2020,0,0,0,0,20,1,18,1,Indonesia
6/9/2020,14,0,12,2,604,4,245,355,Indonesia
6/9/2020,16,1,8,7,1018,79,737,202,Indonesia
6/9/2020,0,0,6,-6,92,4,47,41,Indonesia
6/9/2020,239,4,163,72,8153,511,3270,4372,Indonesia
6/9/2020,2,0,0,2,248,8,195,45,Indonesia
6/9/2020,5,0,7,-2,140,7,74,59,Indonesia
6/9/2020,1042,40,510,492,33075,1923,11414,19738,Indonesia
6/9/2020,0,0,0,0,103,0,27,76,Indonesia
6/9/2020,26,0,15,11,2762,166,1074,1522,Indonesia
6/9/2020,54,7,89,-42,2404,153,906,1345,Indonesia
6/9/2020,189,24,127,38,6417,748,3681,1988,Indonesia
6/9/2020,24,0,1,23,234,4,120,110,Indonesia
6/9/2020,91,8,1,82,1435,107,119,1209,Indonesia
6/9/2020,18,0,0,18,522,28,202,292,Indonesia
6/9/2020,13,0,3,10,351,3,218,130,Indonesia
6/9/2020,1,0,1,0,170,2,130,38,Indonesia
6/9/2020,19,0,5,14,122,1,43,78,Indonesia
6/9/2020,0,0,0,0,227,16,126,85,Indonesia
6/9/2020,3,0,3,0,148,12,108,28,Indonesia
6/9/2020,8,0,9,-1,315,8,89,218,Indonesia
6/9/2020,28,0,0,28,214,17,35,162,Indonesia
6/9/2020,8,3,0,5,830,25,324,481,Indonesia
6/9/2020,0,0,0,0,103,1,31,71,Indonesia
6/9/2020,16,0,0,16,1094,8,80,1006,Indonesia
6/9/2020,4,0,1,3,183,2,75,106,Indonesia
6/9/2020,2,0,0,2,123,6,111,6,Indonesia
6/9/2020,0,0,1,-1,94,2,63,29,Indonesia
6/9/2020,175,3,30,142,2179,93,704,1382,Indonesia
6/9/2020,0,0,0,0,159,4,94,61,Indonesia
6/9/2020,4,0,17,-13,263,5,172,86,Indonesia
6/9/2020,17,0,0,17,527,54,73,400,Indonesia
6/9/2020,19,2,10,7,645,29,365,251,Indonesia
6/9/2020,30,1,11,18,1183,44,402,737,Indonesia
6/9/2020,12,4,0,8,617,52,189,376,Indonesia
6/10/2020,2,0,0,2,22,1,18,3,Indonesia
6/10/2020,32,0,1,31,636,4,246,386,Indonesia
6/10/2020,33,0,46,-13,1051,79,783,189,Indonesia
6/10/2020,0,0,1,-1,92,4,48,40,Indonesia
6/10/2020,166,2,141,23,8319,513,3411,4395,Indonesia
6/10/2020,1,0,1,0,249,8,196,45,Indonesia
6/10/2020,6,0,2,4,146,7,76,63,Indonesia
6/10/2020,1241,36,715,490,34316,1959,12129,20228,Indonesia
6/10/2020,2,0,0,2,105,0,27,78,Indonesia
6/10/2020,49,0,44,5,2811,166,1118,1527,Indonesia
6/10/2020,175,4,128,43,2579,157,1034,1388,Indonesia
6/10/2020,275,29,203,43,6692,777,3884,2031,Indonesia
6/10/2020,11,0,20,-9,245,4,140,101,Indonesia
6/10/2020,127,4,10,113,1562,111,129,1322,Indonesia
6/10/2020,15,1,11,3,537,29,213,295,Indonesia
6/10/2020,11,0,5,6,362,3,223,136,Indonesia
6/10/2020,0,0,3,-3,170,2,133,35,Indonesia
6/10/2020,2,0,1,1,124,1,44,79,Indonesia
6/10/2020,0,0,5,-5,227,16,131,80,Indonesia
6/10/2020,2,0,1,1,150,12,109,29,Indonesia
6/10/2020,13,0,0,13,328,8,89,231,Indonesia
6/10/2020,13,0,4,9,227,17,39,171,Indonesia
6/10/2020,27,3,78,-54,857,28,402,427,Indonesia
6/10/2020,2,0,7,-5,105,1,38,66,Indonesia
6/10/2020,28,0,0,28,1122,8,80,1034,Indonesia
6/10/2020,8,0,9,-1,191,2,84,105,Indonesia
6/10/2020,0,0,0,0,123,6,111,6,Indonesia
6/10/2020,1,0,0,1,95,2,63,30,Indonesia
6/10/2020,182,1,53,128,2361,94,757,1510,Indonesia
6/10/2020,0,0,1,-1,159,4,95,60,Indonesia
6/10/2020,3,0,2,1,266,5,174,87,Indonesia
6/10/2020,18,0,7,11,545,54,80,411,Indonesia
6/10/2020,14,0,28,-14,659,29,393,237,Indonesia
6/10/2020,40,3,48,-11,1223,47,450,726,Indonesia
6/10/2020,18,1,4,13,635,53,193,389,Indonesia
6/11/2020,0,0,0,0,22,1,18,3,Indonesia
6/11/2020,19,0,7,12,655,4,253,398,Indonesia
6/11/2020,25,0,25,0,1076,79,808,189,Indonesia
6/11/2020,0,0,1,-1,92,4,49,39,Indonesia
6/11/2020,131,1,147,-17,8450,514,3558,4378,Indonesia
6/11/2020,2,0,5,-3,251,8,201,42,Indonesia
6/11/2020,3,0,10,-7,149,7,86,56,Indonesia
6/11/2020,979,41,507,431,35295,2000,12636,20659,Indonesia
6/11/2020,0,0,0,0,105,0,27,78,Indonesia
6/11/2020,36,0,28,8,2847,166,1146,1535,Indonesia
6/11/2020,63,4,17,42,2642,161,1051,1430,Indonesia
6/11/2020,251,32,88,131,6943,809,3972,2162,Indonesia
6/11/2020,0,0,7,-7,245,4,147,94,Indonesia
6/11/2020,70,4,36,30,1632,115,165,1352,Indonesia
6/11/2020,15,0,0,15,552,29,213,310,Indonesia
6/11/2020,3,0,7,-4,365,3,230,132,Indonesia
6/11/2020,0,0,2,-2,170,2,135,33,Indonesia
6/11/2020,3,0,3,0,127,1,47,79,Indonesia
6/11/2020,10,0,0,10,237,16,131,90,Indonesia
6/11/2020,2,0,0,2,152,12,109,31,Indonesia
6/11/2020,0,0,0,0,328,8,89,231,Indonesia
6/11/2020,35,5,2,28,262,22,41,199,Indonesia
6/11/2020,11,3,44,-36,868,31,446,391,Indonesia
6/11/2020,0,0,0,0,105,1,38,66,Indonesia
6/11/2020,19,0,0,19,1141,8,80,1053,Indonesia
6/11/2020,4,0,1,3,195,2,85,108,Indonesia
6/11/2020,0,0,1,-1,123,6,112,5,Indonesia
6/11/2020,1,0,3,-2,96,2,66,28,Indonesia
6/11/2020,130,0,0,130,2491,94,757,1640,Indonesia
6/11/2020,0,0,1,-1,159,4,96,59,Indonesia
6/11/2020,6,0,4,2,272,5,178,89,Indonesia
6/11/2020,34,4,18,12,579,58,98,423,Indonesia
6/11/2020,2,0,3,-1,661,29,396,236,Indonesia
6/11/2020,39,0,63,-24,1262,47,513,702,Indonesia
6/11/2020,45,3,12,30,680,56,205,419,Indonesia
6/12/2020,0,0,0,0,22,1,18,3,Indonesia
6/12/2020,36,0,9,27,691,4,262,425,Indonesia
6/12/2020,35,0,12,23,1111,79,820,212,Indonesia
6/12/2020,3,1,1,1,95,5,50,40,Indonesia
6/12/2020,92,4,118,-30,8542,518,3676,4348,Indonesia
6/12/2020,10,0,5,5,261,8,206,47,Indonesia
6/12/2020,33,0,1,32,182,7,87,88,Indonesia
6/12/2020,1111,48,577,486,36406,2048,13213,21145,Indonesia
6/12/2020,1,0,0,1,106,0,27,79,Indonesia
6/12/2020,20,0,53,-33,2867,166,1199,1502,Indonesia
6/12/2020,59,1,50,8,2701,162,1101,1438,Indonesia
6/12/2020,245,29,185,31,7188,838,4157,2193,Indonesia
6/12/2020,22,0,1,21,267,4,148,115,Indonesia
6/12/2020,60,3,15,42,1692,118,180,1394,Indonesia
6/12/2020,13,0,4,9,565,29,217,319,Indonesia
6/12/2020,8,1,11,-4,373,4,241,128,Indonesia
6/12/2020,0,0,0,0,170,2,135,33,Indonesia
6/12/2020,6,0,8,-2,133,1,55,77,Indonesia
6/12/2020,0,0,10,-10,237,16,141,80,Indonesia
6/12/2020,1,0,2,-1,153,12,111,30,Indonesia
6/12/2020,58,2,15,41,386,10,104,272,Indonesia
6/12/2020,22,0,1,21,284,22,42,220,Indonesia
6/12/2020,23,0,72,-49,891,31,518,342,Indonesia
6/12/2020,1,0,5,-4,106,1,43,62,Indonesia
6/12/2020,31,0,0,31,1172,8,80,1084,Indonesia
6/12/2020,5,0,1,4,200,2,86,112,Indonesia
6/12/2020,0,0,1,-1,123,6,113,4,Indonesia
6/12/2020,1,0,0,1,97,2,66,29,Indonesia
6/12/2020,61,12,73,-24,2552,106,830,1616,Indonesia
6/12/2020,0,0,0,0,159,4,96,59,Indonesia
6/12/2020,5,0,2,3,277,5,180,92,Indonesia
6/12/2020,56,0,0,56,635,58,98,479,Indonesia
6/12/2020,10,0,15,-5,671,29,411,231,Indonesia
6/12/2020,34,5,31,-2,1296,52,544,700,Indonesia
6/12/2020,83,1,0,82,763,57,205,501,Indonesia
6/13/2020,0,0,1,-1,22,1,19,2,Indonesia
6/13/2020,28,1,7,20,719,5,269,445,Indonesia
6/13/2020,74,1,2,71,1185,80,822,283,Indonesia
6/13/2020,3,1,9,-7,98,6,59,33,Indonesia
6/13/2020,121,8,58,55,8663,526,3734,4403,Indonesia
6/13/2020,2,0,6,-4,263,8,212,43,Indonesia
6/13/2020,4,1,0,3,186,8,87,91,Indonesia
6/13/2020,1014,43,563,408,37420,2091,13776,21553,Indonesia
6/13/2020,2,0,10,-8,108,0,37,71,Indonesia
6/13/2020,23,1,47,-25,2890,167,1246,1477,Indonesia
6/13/2020,101,3,37,61,2802,165,1138,1499,Indonesia
6/13/2020,218,23,93,102,7406,861,4250,2295,Indonesia
6/13/2020,0,0,4,-4,267,4,152,111,Indonesia
6/13/2020,123,6,22,95,1815,124,202,1489,Indonesia
6/13/2020,21,1,1,19,586,30,218,338,Indonesia
6/13/2020,3,0,10,-7,376,4,251,121,Indonesia
6/13/2020,0,0,2,-2,170,2,137,31,Indonesia
6/13/2020,4,0,9,-5,137,1,64,72,Indonesia
6/13/2020,1,0,6,-5,238,16,147,75,Indonesia
6/13/2020,12,1,3,8,165,13,114,38,Indonesia
6/13/2020,13,0,1,12,399,10,105,284,Indonesia
6/13/2020,17,0,0,17,301,22,42,237,Indonesia
6/13/2020,13,2,20,-9,904,33,538,333,Indonesia
6/13/2020,0,0,0,0,106,1,43,62,Indonesia
6/13/2020,42,0,0,42,1214,8,80,1126,Indonesia
6/13/2020,5,1,0,4,205,3,86,116,Indonesia
6/13/2020,5,0,0,5,128,6,113,9,Indonesia
6/13/2020,0,0,4,-4,97,2,70,25,Indonesia
6/13/2020,126,0,36,90,2678,106,866,1706,Indonesia
6/13/2020,9,0,1,8,168,4,97,67,Indonesia
6/13/2020,2,0,10,-8,279,5,190,84,Indonesia
6/13/2020,16,6,1,9,651,64,99,488,Indonesia
6/13/2020,3,0,4,-1,674,29,415,230,Indonesia
6/13/2020,23,2,14,7,1319,54,558,707,Indonesia
6/13/2020,98,2,0,96,861,59,205,597,Indonesia
6/14/2020,5,0,0,5,27,1,19,7,Indonesia
6/14/2020,18,0,8,10,737,5,277,455,Indonesia
6/14/2020,9,0,8,1,1194,80,830,284,Indonesia
6/14/2020,3,0,0,3,101,6,59,36,Indonesia
6/14/2020,118,9,246,-137,8781,535,3980,4266,Indonesia
6/14/2020,5,0,1,4,268,8,213,47,Indonesia
6/14/2020,0,0,8,-8,186,8,95,83,Indonesia
6/14/2020,857,43,755,59,38277,2134,14531,21612,Indonesia
6/14/2020,0,0,0,0,108,0,37,71,Indonesia
6/14/2020,22,0,10,12,2912,167,1256,1489,Indonesia
6/14/2020,128,7,27,94,2930,172,1165,1593,Indonesia
6/14/2020,194,22,63,109,7600,883,4313,2404,Indonesia
6/14/2020,1,0,9,-8,268,4,161,103,Indonesia
6/14/2020,70,6,29,35,1885,130,231,1524,Indonesia
6/14/2020,0,3,17,-20,586,33,235,318,Indonesia
6/14/2020,2,0,12,-10,378,4,263,111,Indonesia
6/14/2020,0,0,0,0,170,2,137,31,Indonesia
6/14/2020,8,1,0,7,145,2,64,79,Indonesia
6/14/2020,0,0,13,-13,238,16,160,62,Indonesia
6/14/2020,1,0,1,0,166,13,115,38,Indonesia
6/14/2020,21,0,4,17,420,10,109,301,Indonesia
6/14/2020,8,0,8,0,309,22,50,237,Indonesia
6/14/2020,11,0,36,-25,915,33,574,308,Indonesia
6/14/2020,2,0,0,2,108,1,43,64,Indonesia
6/14/2020,12,0,50,-38,1226,8,130,1088,Indonesia
6/14/2020,3,0,1,2,208,3,87,118,Indonesia
6/14/2020,0,0,0,0,128,6,113,9,Indonesia
6/14/2020,1,0,1,0,98,2,71,25,Indonesia
6/14/2020,137,3,36,98,2815,109,902,1804,Indonesia
6/14/2020,2,0,18,-16,170,4,115,51,Indonesia
6/14/2020,4,0,7,-3,283,5,197,81,Indonesia
6/14/2020,7,0,2,5,658,64,101,493,Indonesia
6/14/2020,7,1,12,-6,681,30,427,224,Indonesia
6/14/2020,69,0,61,8,1388,54,619,715,Indonesia
6/14/2020,8,0,7,1,869,59,212,598,Indonesia
6/15/2020,0,0,0,0,27,1,19,7,Indonesia
6/15/2020,19,0,27,-8,756,5,304,447,Indonesia
6/15/2020,4,0,25,-21,1198,80,855,263,Indonesia
6/15/2020,0,0,4,-4,101,6,63,32,Indonesia
6/15/2020,141,2,111,28,8922,537,4091,4294,Indonesia
6/15/2020,3,0,2,1,271,8,215,48,Indonesia
6/15/2020,23,0,1,22,209,8,96,105,Indonesia
6/15/2020,1017,64,592,361,39294,2198,15123,21973,Indonesia
6/15/2020,0,0,0,0,108,0,37,71,Indonesia
6/15/2020,41,1,13,27,2953,168,1269,1516,Indonesia
6/15/2020,149,21,49,79,3079,193,1214,1672,Indonesia
6/15/2020,312,30,95,187,7912,913,4408,2591,Indonesia
6/15/2020,0,0,7,-7,268,4,168,96,Indonesia
6/15/2020,66,4,16,46,1951,134,247,1570,Indonesia
6/15/2020,45,4,2,39,631,37,237,357,Indonesia
6/15/2020,4,0,1,3,382,4,264,114,Indonesia
6/15/2020,0,0,0,0,170,2,137,31,Indonesia
6/15/2020,0,0,0,0,145,2,64,79,Indonesia
6/15/2020,15,0,3,12,253,16,163,74,Indonesia
6/15/2020,0,0,0,0,166,13,115,38,Indonesia
6/15/2020,32,1,0,31,452,11,109,332,Indonesia
6/15/2020,2,0,0,2,311,22,50,239,Indonesia
6/15/2020,22,2,31,-11,937,35,605,297,Indonesia
6/15/2020,0,0,0,0,108,1,43,64,Indonesia
6/15/2020,0,0,63,-63,1226,8,193,1025,Indonesia
6/15/2020,1,0,0,1,209,3,87,119,Indonesia
6/15/2020,1,1,2,-2,129,7,115,7,Indonesia
6/15/2020,0,0,0,0,98,2,71,25,Indonesia
6/15/2020,103,8,142,-47,2918,117,1044,1757,Indonesia
6/15/2020,1,0,6,-5,171,4,121,46,Indonesia
6/15/2020,3,0,2,1,286,5,199,82,Indonesia
6/15/2020,17,0,7,10,675,64,108,503,Indonesia
6/15/2020,0,0,0,0,681,30,427,224,Indonesia
6/15/2020,49,2,31,16,1437,56,650,731,Indonesia
6/15/2020,63,5,4,54,932,64,216,652,Indonesia
6/16/2020,0,0,1,-1,27,1,20,6,Indonesia
6/16/2020,22,0,8,14,778,5,312,461,Indonesia
6/16/2020,37,0,9,28,1235,80,864,291,Indonesia
6/16/2020,3,0,1,2,104,6,64,34,Indonesia
6/16/2020,97,0,132,-35,9019,537,4223,4259,Indonesia
6/16/2020,1,0,4,-3,272,8,219,45,Indonesia
6/16/2020,6,0,2,4,215,8,98,109,Indonesia
6/16/2020,1106,33,580,493,40400,2231,15703,22466,Indonesia
6/16/2020,0,0,8,-8,108,0,45,63,Indonesia
6/16/2020,25,0,30,-5,2978,168,1299,1511,Indonesia
6/16/2020,83,6,23,54,3162,199,1237,1726,Indonesia
6/16/2020,204,22,59,123,8116,935,4467,2714,Indonesia
6/16/2020,2,0,1,1,270,4,169,97,Indonesia
6/16/2020,169,6,6,157,2120,140,253,1727,Indonesia
6/16/2020,26,0,10,16,657,37,247,373,Indonesia
6/16/2020,10,0,13,-3,392,4,277,111,Indonesia
6/16/2020,1,0,8,-7,171,2,145,24,Indonesia
6/16/2020,1,0,5,-4,146,2,69,75,Indonesia
6/16/2020,0,0,2,-2,253,16,165,72,Indonesia
6/16/2020,0,0,2,-2,166,13,117,36,Indonesia
6/16/2020,44,2,2,40,496,13,111,372,Indonesia
6/16/2020,3,0,0,3,314,22,50,242,Indonesia
6/16/2020,20,0,15,5,957,35,620,302,Indonesia
6/16/2020,0,0,0,0,108,1,43,64,Indonesia
6/16/2020,29,0,103,-74,1255,8,296,951,Indonesia
6/16/2020,3,0,7,-4,212,3,94,115,Indonesia
6/16/2020,0,0,1,-1,129,7,116,6,Indonesia
6/16/2020,0,0,0,0,98,2,71,25,Indonesia
6/16/2020,167,0,43,124,3085,117,1087,1881,Indonesia
6/16/2020,1,0,4,-3,172,4,125,43,Indonesia
6/16/2020,5,0,4,1,291,5,203,83,Indonesia
6/16/2020,26,6,7,13,701,70,115,516,Indonesia
6/16/2020,6,0,36,-30,687,30,463,194,Indonesia
6/16/2020,50,4,21,25,1487,60,671,756,Indonesia
6/16/2020,25,2,6,17,957,66,222,669,Indonesia
6/17/2020,10,1,0,9,37,2,20,15,Indonesia
6/17/2020,47,0,20,27,825,5,332,488,Indonesia
6/17/2020,31,0,25,6,1266,80,889,297,Indonesia
6/17/2020,1,0,2,-1,105,6,66,33,Indonesia
6/17/2020,122,5,115,2,9141,542,4338,4261,Indonesia
6/17/2020,3,0,2,1,275,8,221,46,Indonesia
6/17/2020,0,0,32,-32,215,8,130,77,Indonesia
6/17/2020,1031,45,540,446,41431,2276,16243,22912,Indonesia
6/17/2020,1,0,0,1,109,0,45,64,Indonesia
6/17/2020,39,7,33,-1,3017,175,1332,1510,Indonesia
6/17/2020,144,8,79,57,3306,207,1316,1783,Indonesia
6/17/2020,210,27,239,-56,8326,962,4706,2658,Indonesia
6/17/2020,12,0,0,12,282,4,169,109,Indonesia
6/17/2020,87,9,79,-1,2207,149,332,1726,Indonesia
6/17/2020,45,1,1,43,702,38,248,416,Indonesia
6/17/2020,5,0,17,-12,397,4,294,99,Indonesia
6/17/2020,0,0,0,0,171,2,145,24,Indonesia
6/17/2020,2,0,27,-25,148,2,96,50,Indonesia
6/17/2020,9,0,10,-1,262,16,175,71,Indonesia
6/17/2020,3,0,1,2,169,13,118,38,Indonesia
6/17/2020,24,0,2,22,520,13,113,394,Indonesia
6/17/2020,7,0,0,7,321,22,50,249,Indonesia
6/17/2020,21,6,30,-15,978,41,650,287,Indonesia
6/17/2020,0,0,2,-2,108,1,45,62,Indonesia
6/17/2020,29,0,3,26,1284,8,299,977,Indonesia
6/17/2020,2,0,2,0,214,3,96,115,Indonesia
6/17/2020,2,1,1,0,131,8,117,6,Indonesia
6/17/2020,1,0,5,-4,99,2,76,21,Indonesia
6/17/2020,89,0,16,73,3174,117,1103,1954,Indonesia
6/17/2020,0,0,4,-4,172,4,129,39,Indonesia
6/17/2020,1,0,0,1,292,5,203,84,Indonesia
6/17/2020,35,0,7,28,736,70,122,544,Indonesia
6/17/2020,4,0,6,-2,691,30,469,192,Indonesia
6/17/2020,53,3,11,39,1540,63,682,795,Indonesia
6/17/2020,13,0,5,8,970,66,227,677,Indonesia
6/18/2020,1,0,0,1,38,2,20,16,Indonesia
6/18/2020,65,0,3,62,890,5,335,550,Indonesia
6/18/2020,17,0,16,1,1283,80,905,298,Indonesia
6/18/2020,0,2,0,-2,105,8,66,31,Indonesia
6/18/2020,171,30,130,11,9312,572,4468,4272,Indonesia
6/18/2020,0,0,7,-7,275,8,228,39,Indonesia
6/18/2020,0,0,0,0,215,8,130,77,Indonesia
6/18/2020,1331,63,555,713,42762,2339,16798,23625,Indonesia
6/18/2020,0,0,0,0,109,0,45,64,Indonesia
6/18/2020,55,0,16,39,3072,175,1348,1549,Indonesia
6/18/2020,83,14,39,30,3389,221,1355,1813,Indonesia
6/18/2020,319,23,269,27,8645,985,4975,2685,Indonesia
6/18/2020,0,0,6,-6,282,4,175,103,Indonesia
6/18/2020,118,2,14,102,2325,151,346,1828,Indonesia
6/18/2020,36,6,39,-9,738,44,287,407,Indonesia
6/18/2020,8,0,19,-11,405,4,313,88,Indonesia
6/18/2020,0,0,2,-2,171,2,147,22,Indonesia
6/18/2020,0,0,6,-6,148,2,102,44,Indonesia
6/18/2020,1,0,0,1,263,16,175,72,Indonesia
6/18/2020,2,0,3,-1,171,13,121,37,Indonesia
6/18/2020,14,0,0,14,534,13,113,408,Indonesia
6/18/2020,21,0,1,20,342,22,51,269,Indonesia
6/18/2020,30,2,20,8,1008,43,670,295,Indonesia
6/18/2020,0,0,0,0,108,1,45,62,Indonesia
6/18/2020,38,0,0,38,1322,8,299,1015,Indonesia
6/18/2020,5,0,22,-17,219,3,118,98,Indonesia
6/18/2020,6,0,1,5,137,8,118,11,Indonesia
6/18/2020,5,0,0,5,104,2,76,26,Indonesia
6/18/2020,165,0,23,142,3339,117,1126,2096,Indonesia
6/18/2020,0,0,1,-1,172,4,130,38,Indonesia
6/18/2020,34,0,0,34,326,5,203,118,Indonesia
6/18/2020,25,3,7,15,761,73,129,559,Indonesia
6/18/2020,5,0,17,-12,696,30,486,180,Indonesia
6/18/2020,56,2,26,28,1596,65,708,823,Indonesia
6/18/2020,23,0,7,16,993,66,234,693,Indonesia
6/19/2020,0,0,0,0,38,2,20,16,Indonesia
6/19/2020,81,0,11,70,971,5,346,620,Indonesia
6/19/2020,5,0,24,-19,1288,80,929,279,Indonesia
6/19/2020,2,0,3,-1,107,8,69,30,Indonesia
6/19/2020,133,1,126,6,9445,573,4594,4278,Indonesia
6/19/2020,1,0,4,-3,276,8,232,36,Indonesia
6/19/2020,6,0,0,6,221,8,130,83,Indonesia
6/19/2020,1041,34,551,456,43803,2373,17349,24081,Indonesia
6/19/2020,3,0,1,2,112,0,46,66,Indonesia
6/19/2020,64,0,38,26,3136,175,1386,1575,Indonesia
6/19/2020,120,14,37,69,3509,235,1392,1882,Indonesia
6/19/2020,196,22,115,59,8841,1007,5090,2744,Indonesia
6/19/2020,14,0,13,1,296,4,188,104,Indonesia
6/19/2020,66,3,14,49,2391,154,360,1877,Indonesia
6/19/2020,0,0,0,0,738,44,287,407,Indonesia
6/19/2020,12,0,3,9,417,4,316,97,Indonesia
6/19/2020,2,0,2,0,173,2,149,22,Indonesia
6/19/2020,0,0,6,-6,148,2,108,38,Indonesia
6/19/2020,2,0,10,-8,265,16,185,64,Indonesia
6/19/2020,1,0,2,-1,172,13,123,36,Indonesia
6/19/2020,10,0,23,-13,544,13,136,395,Indonesia
6/19/2020,40,0,2,38,382,22,53,307,Indonesia
6/19/2020,14,0,19,-5,1022,43,689,290,Indonesia
6/19/2020,0,0,0,0,108,1,45,62,Indonesia
6/19/2020,18,0,0,18,1340,8,299,1033,Indonesia
6/19/2020,3,0,8,-5,222,3,126,93,Indonesia
6/19/2020,8,0,0,8,145,8,118,19,Indonesia
6/19/2020,0,0,1,-1,104,2,77,25,Indonesia
6/19/2020,207,0,44,163,3546,117,1170,2259,Indonesia
6/19/2020,1,0,0,1,173,4,130,39,Indonesia
6/19/2020,3,0,1,2,329,5,204,120,Indonesia
6/19/2020,23,1,8,14,784,74,137,573,Indonesia
6/19/2020,4,0,11,-7,700,30,497,173,Indonesia
6/19/2020,74,1,31,42,1670,66,739,865,Indonesia
6/19/2020,31,0,16,15,1024,66,250,708,Indonesia
6/20/2020,1,0,0,1,39,2,20,17,Indonesia
6/20/2020,35,1,9,25,1006,6,355,645,Indonesia
6/20/2020,16,0,14,2,1304,80,943,281,Indonesia
6/20/2020,9,0,3,6,116,8,72,36,Indonesia
6/20/2020,189,8,123,58,9634,581,4717,4336,Indonesia
6/20/2020,8,0,0,8,284,8,232,44,Indonesia
6/20/2020,0,0,13,-13,221,8,143,70,Indonesia
6/20/2020,1226,56,534,636,45029,2429,17883,24717,Indonesia
6/20/2020,0,0,0,0,112,0,46,66,Indonesia
6/20/2020,19,1,7,11,3155,176,1393,1586,Indonesia
6/20/2020,151,2,37,112,3660,237,1429,1994,Indonesia
6/20/2020,300,18,257,25,9141,1025,5347,2769,Indonesia
6/20/2020,2,0,9,-7,298,4,197,97,Indonesia
6/20/2020,84,10,25,49,2475,164,385,1926,Indonesia
6/20/2020,26,2,10,14,764,46,297,421,Indonesia
6/20/2020,6,0,6,0,423,4,322,97,Indonesia
6/20/2020,2,0,0,2,175,2,149,24,Indonesia
6/20/2020,1,0,0,1,149,2,108,39,Indonesia
6/20/2020,1,0,1,0,266,16,186,64,Indonesia
6/20/2020,8,0,5,3,180,13,128,39,Indonesia
6/20/2020,37,0,25,12,581,13,161,407,Indonesia
6/20/2020,17,0,5,12,399,22,58,319,Indonesia
6/20/2020,29,1,33,-5,1051,44,722,285,Indonesia
6/20/2020,0,0,0,0,108,1,45,62,Indonesia
6/20/2020,12,0,0,12,1352,8,299,1045,Indonesia
6/20/2020,0,0,2,-2,222,3,128,91,Indonesia
6/20/2020,0,0,2,-2,145,8,120,17,Indonesia
6/20/2020,0,0,0,0,104,2,77,25,Indonesia
6/20/2020,111,15,75,21,3657,132,1245,2280,Indonesia
6/20/2020,0,0,1,-1,173,4,131,38,Indonesia
6/20/2020,3,0,10,-7,332,5,214,113,Indonesia
6/20/2020,24,3,3,18,808,77,140,591,Indonesia
6/20/2020,3,0,4,-1,703,30,501,172,Indonesia
6/20/2020,50,3,9,38,1720,69,748,903,Indonesia
