Entity,Code,Day,total_vaccinations
Lithuania,LTU,9/28/2021,3209326
Lithuania,LTU,9/29/2021,3216789
Lithuania,LTU,9/30/2021,3225860
Lithuania,LTU,10/1/2021,3234638
Lithuania,LTU,10/2/2021,3235783
Lithuania,LTU,10/3/2021,3236220
Lithuania,LTU,10/4/2021,3243442
Lithuania,LTU,10/5/2021,3249979
Lithuania,LTU,10/6/2021,3256803
Lithuania,LTU,10/7/2021,3264694
Lithuania,LTU,10/8/2021,3273120
Lithuania,LTU,10/9/2021,3274307
Lithuania,LTU,10/10/2021,3274767
Lithuania,LTU,10/11/2021,3281020
Lithuania,LTU,10/12/2021,3286792
Lithuania,LTU,10/13/2021,3292793
Lithuania,LTU,10/14/2021,3300081
Lithuania,LTU,10/15/2021,3308299
Lithuania,LTU,10/16/2021,3309511
Lithuania,LTU,10/17/2021,3309964
Lithuania,LTU,10/18/2021,3316581
Lithuania,LTU,10/19/2021,3322380
Lithuania,LTU,10/20/2021,3329540
Lithuania,LTU,10/21/2021,3338642
Lithuania,LTU,10/22/2021,3348498
Lithuania,LTU,10/23/2021,3349758
Lithuania,LTU,10/24/2021,3350469
Lithuania,LTU,10/25/2021,3358504
Lithuania,LTU,10/26/2021,3366343
Lithuania,LTU,10/27/2021,3374418
Lithuania,LTU,10/28/2021,3383579
Lithuania,LTU,10/29/2021,3393583
Lithuania,LTU,10/30/2021,3394563
Lithuania,LTU,10/31/2021,3395152
Lithuania,LTU,11/1/2021,3395339
Lithuania,LTU,11/2/2021,3395544
Lithuania,LTU,11/3/2021,3406550
Lithuania,LTU,11/4/2021,3419564
Lithuania,LTU,11/5/2021,3431806
Lithuania,LTU,11/6/2021,3433462
Lithuania,LTU,11/7/2021,3434534
Lithuania,LTU,11/8/2021,3443855
Lithuania,LTU,11/9/2021,3455367
Lithuania,LTU,11/10/2021,3465867
Lithuania,LTU,11/11/2021,3480232
Lithuania,LTU,11/12/2021,3494802
Lithuania,LTU,11/13/2021,3496767
Lithuania,LTU,11/14/2021,3497739
Lithuania,LTU,11/15/2021,3507809
Lithuania,LTU,11/16/2021,3519076
Lithuania,LTU,11/17/2021,3533619
Lithuania,LTU,11/18/2021,3553222
Lithuania,LTU,11/19/2021,3572980
Lithuania,LTU,11/20/2021,3576069
Lithuania,LTU,11/21/2021,3577295
Lithuania,LTU,11/22/2021,3591752
Lithuania,LTU,11/23/2021,3607405
Lithuania,LTU,11/24/2021,3625444
Lithuania,LTU,11/25/2021,3645685
Lithuania,LTU,11/26/2021,3666299
Lithuania,LTU,11/27/2021,3671080
Lithuania,LTU,11/28/2021,3673272
Lithuania,LTU,11/29/2021,3687629
Lithuania,LTU,11/30/2021,3702928
Lithuania,LTU,12/1/2021,3721475
Lithuania,LTU,12/2/2021,3742093
Low income,,2/15/2021,0
Low income,,2/22/2021,0
Low income,,2/28/2021,8200
Low income,,3/1/2021,8200
Low income,,3/5/2021,83256
Low income,,3/6/2021,167098
Low income,,3/7/2021,206653
Low income,,3/8/2021,216877
Low income,,3/9/2021,228248
Low income,,3/10/2021,237154
Low income,,3/11/2021,247142
Low income,,3/12/2021,258289
Low income,,3/13/2021,309392
Low income,,3/14/2021,313303
Low income,,3/15/2021,371495
Low income,,3/16/2021,422831
Low income,,3/17/2021,435474
Low income,,3/18/2021,446301
Low income,,3/19/2021,462718
Low income,,3/20/2021,468128
Low income,,3/21/2021,483054
Low income,,3/22/2021,490432
Low income,,3/23/2021,526358
Low income,,3/24/2021,603107
Low income,,3/25/2021,614297
Low income,,3/26/2021,649767
Low income,,3/27/2021,682661
Low income,,3/28/2021,699634
Low income,,3/29/2021,710769
Low income,,3/30/2021,746797
Low income,,3/31/2021,826687
Low income,,4/1/2021,837377
Low income,,4/2/2021,847842
Low income,,4/4/2021,892053
Low income,,4/5/2021,944476
Low income,,4/6/2021,982769
Low income,,4/7/2021,1087725
Low income,,4/8/2021,1573864
Low income,,4/9/2021,1606819
Low income,,4/10/2021,1663914
Low income,,4/11/2021,1677449
Low income,,4/12/2021,1714184
Low income,,4/13/2021,1757445
Low income,,4/14/2021,1787893
Low income,,4/15/2021,1815158
Low income,,4/16/2021,1836127
Low income,,4/17/2021,2019883
Low income,,4/18/2021,2033372
Low income,,4/19/2021,2043257
Low income,,4/20/2021,2055178
Low income,,4/21/2021,2075066
Low income,,4/22/2021,2206816
Low income,,4/23/2021,2247033
Low income,,4/24/2021,2264053
Low income,,4/25/2021,2302526
Low income,,4/26/2021,2343315
Low income,,4/27/2021,2369308
Low income,,4/28/2021,3027451
Low income,,4/29/2021,3063254
Low income,,4/30/2021,3086332
Low income,,5/1/2021,3117700
Low income,,5/2/2021,3132122
Low income,,5/3/2021,3184290
Low income,,5/4/2021,3222754
Low income,,5/5/2021,3263171
Low income,,5/6/2021,3324539
Low income,,5/7/2021,3382267
Low income,,5/8/2021,3449574
Low income,,5/9/2021,3480221
Low income,,5/10/2021,3486250
Low income,,5/11/2021,3853603
Low income,,5/12/2021,4323426
Low income,,5/13/2021,4356078
Low income,,5/14/2021,4414078
Low income,,5/15/2021,4434523
Low income,,5/16/2021,4464063
Low income,,5/17/2021,4508986
Low income,,5/18/2021,4616160
Low income,,5/19/2021,4666904
Low income,,5/20/2021,4747375
Low income,,5/21/2021,4851583
Low income,,5/22/2021,4891791
Low income,,5/23/2021,4974147
Low income,,5/24/2021,5061068
Low income,,5/25/2021,5107635
Low income,,5/26/2021,5256994
Low income,,5/27/2021,5344058
Low income,,5/28/2021,5362445
Low income,,5/29/2021,5508874
Low income,,5/30/2021,5789302
Low income,,5/31/2021,6067169
Low income,,6/1/2021,6081478
Low income,,6/2/2021,6214389
Low income,,6/3/2021,6238327
Low income,,6/4/2021,6251026
Low income,,6/5/2021,6305485
Low income,,6/6/2021,6536406
Low income,,6/7/2021,6703129
Low income,,6/8/2021,6903247
Low income,,6/9/2021,6919426
Low income,,6/10/2021,7073960
Low income,,6/11/2021,7092123
Low income,,6/12/2021,7119475
Low income,,6/13/2021,7140516
Low income,,6/14/2021,7308792
Low income,,6/15/2021,7393887
Low income,,6/16/2021,7431716
Low income,,6/17/2021,7459455
Low income,,6/18/2021,7478934
Low income,,6/19/2021,7496396
Low income,,6/20/2021,7677885
Low income,,6/21/2021,7738557
Low income,,6/22/2021,7923016
Low income,,6/23/2021,7988641
Low income,,6/24/2021,8127114
Low income,,6/25/2021,8127812
Low income,,6/26/2021,8140163
Low income,,6/27/2021,8236141
Low income,,6/28/2021,8377096
Low income,,6/29/2021,8427934
Low income,,6/30/2021,8492809
Low income,,7/1/2021,8625019
Low income,,7/2/2021,8632664
Low income,,7/3/2021,8679383
Low income,,7/4/2021,8841381
Low income,,7/5/2021,8989611
Low income,,7/6/2021,9082778
Low income,,7/7/2021,9125223
Low income,,7/8/2021,9128570
Low income,,7/9/2021,9153690
Low income,,7/10/2021,9176283
Low income,,7/11/2021,9218032
Low income,,7/12/2021,9319735
Low income,,7/13/2021,9333196
Low income,,7/14/2021,9412377
Low income,,7/15/2021,9430388
Low income,,7/16/2021,9454882
Low income,,7/17/2021,9472808
Low income,,7/18/2021,9678158
Low income,,7/19/2021,9984796
Low income,,7/20/2021,9999578
Low income,,7/21/2021,10009260
Low income,,7/22/2021,10024472
Low income,,7/23/2021,10029522
Low income,,7/24/2021,10121612
Low income,,7/25/2021,10139720
Low income,,7/26/2021,10164037
Low income,,7/27/2021,10206702
Low income,,7/28/2021,10301451
Low income,,7/29/2021,10309225
Low income,,7/30/2021,10500052
Low income,,7/31/2021,10512117
Low income,,8/1/2021,10528650
Low income,,8/2/2021,10564040
Low income,,8/3/2021,10639698
Low income,,8/4/2021,10663324
Low income,,8/5/2021,10698902
Low income,,8/6/2021,10725728
Low income,,8/8/2021,10738236
Low income,,8/9/2021,11893761
Low income,,8/10/2021,11936303
Low income,,8/11/2021,11954945
Low income,,8/12/2021,12423995
Low income,,8/13/2021,12432575
Low income,,8/14/2021,12474675
Low income,,8/15/2021,12485283
Low income,,8/16/2021,12687670
Low income,,8/17/2021,12728974
Low income,,8/18/2021,12756188
Low income,,8/19/2021,13107874
Low income,,8/20/2021,13659864
Low income,,8/21/2021,13796792
Low income,,8/22/2021,14247871
Low income,,8/23/2021,14451848
Low income,,8/24/2021,14493074
Low income,,8/25/2021,15249507
Low income,,8/26/2021,15253347
Low income,,8/27/2021,15405414
Low income,,8/28/2021,15456273
Low income,,8/29/2021,15956053
Low income,,8/30/2021,16069394
Low income,,8/31/2021,16895634
Low income,,9/1/2021,17072267
Low income,,9/2/2021,17123596
Low income,,9/3/2021,17175152
Low income,,9/4/2021,17193208
Low income,,9/5/2021,17329135
Low income,,9/6/2021,17944036
Low income,,9/7/2021,17958739
Low income,,9/8/2021,18299424
Low income,,9/9/2021,18422980
Low income,,9/10/2021,18514287
Low income,,9/11/2021,18560883
Low income,,9/12/2021,18695647
Low income,,9/13/2021,19136801
Low income,,9/14/2021,20585496
Low income,,9/15/2021,20696490
Low income,,9/16/2021,20746710
Low income,,9/17/2021,21029001
Low income,,9/18/2021,21346557
Low income,,9/19/2021,21735394
Low income,,9/20/2021,22102292
Low income,,9/21/2021,22239838
Low income,,9/22/2021,23170946
Low income,,9/23/2021,23527729
Low income,,9/24/2021,23754096
Low income,,9/25/2021,23775180
Low income,,9/26/2021,24222961
Low income,,9/27/2021,24266709
Low income,,9/28/2021,24391025
Low income,,9/29/2021,24791246
Low income,,9/30/2021,25335737
Low income,,10/1/2021,25529490
Low income,,10/2/2021,25532779
Low income,,10/3/2021,25585005
Low income,,10/4/2021,25614521
Low income,,10/5/2021,25680217
Low income,,10/6/2021,25827521
Low income,,10/7/2021,26420920
Low income,,10/8/2021,26578654
Low income,,10/9/2021,26634988
Low income,,10/10/2021,26868914
Low income,,10/11/2021,27041373
Low income,,10/12/2021,27366065
Low income,,10/13/2021,27443667
Low income,,10/14/2021,28348768
Low income,,10/15/2021,29083333
Low income,,10/16/2021,29095366
Low income,,10/17/2021,29180417
Low income,,10/18/2021,29275655
Low income,,10/19/2021,29331696
Low income,,10/20/2021,29740108
Low income,,10/21/2021,31022018
Low income,,10/22/2021,31159737
Low income,,10/23/2021,31380427
Low income,,10/24/2021,31573926
Low income,,10/25/2021,31654881
Low income,,10/26/2021,31949410
Low income,,10/27/2021,32190039
Low income,,10/28/2021,33869708
Low income,,10/29/2021,34112847
Low income,,10/30/2021,34196703
Low income,,10/31/2021,35566630
Low income,,11/1/2021,35633234
Low income,,11/2/2021,35777130
Low income,,11/3/2021,35898720
Low income,,11/4/2021,37628159
Low income,,11/5/2021,37720645
Low income,,11/6/2021,37735298
Low income,,11/7/2021,37825773
Low income,,11/8/2021,37936598
Low income,,11/9/2021,37960660
Low income,,11/10/2021,40044517
Low income,,11/11/2021,40305354
Low income,,11/12/2021,40351336
Low income,,11/13/2021,40638756
Low income,,11/14/2021,42561845
Low income,,11/15/2021,43727822
Low income,,11/16/2021,43769922
Low income,,11/17/2021,43831212
Low income,,11/18/2021,46581710
Low income,,11/19/2021,46686667
Low income,,11/20/2021,47921755
Low income,,11/21/2021,48178886
Low income,,11/22/2021,48560866
Low income,,11/23/2021,49143271
Low income,,11/24/2021,51375856
Low income,,11/25/2021,51986244
Low income,,11/26/2021,52803693
Low income,,11/27/2021,53285906
Low income,,11/28/2021,53745837
Low income,,11/29/2021,54487030
Low income,,11/30/2021,54788102
Low income,,12/1/2021,55051103
Low income,,12/2/2021,56331825
Lower middle income,,1/12/2021,0
Lower middle income,,1/15/2021,0
Lower middle income,,1/16/2021,191181
Lower middle income,,1/17/2021,224301
Lower middle income,,1/18/2021,454049
Lower middle income,,1/19/2021,674835
Lower middle income,,1/20/2021,806484
Lower middle income,,1/21/2021,1043534
Lower middle income,,1/22/2021,1522592
Lower middle income,,1/23/2021,1714201
Lower middle income,,1/24/2021,1764746
Lower middle income,,1/25/2021,2185768
Lower middle income,,1/26/2021,2275165
Lower middle income,,1/27/2021,2667808
Lower middle income,,1/28/2021,3306206
Lower middle income,,1/29/2021,3925979
Lower middle income,,1/30/2021,4380826
Lower middle income,,1/31/2021,4465390
Lower middle income,,2/1/2021,4939612
Lower middle income,,2/2/2021,5283711
Lower middle income,,2/3/2021,5737958
Lower middle income,,2/4/2021,6423685
Lower middle income,,2/5/2021,7394832
Lower middle income,,2/6/2021,7861774
Lower middle income,,2/7/2021,7940294
Lower middle income,,2/8/2021,8542671
Lower middle income,,2/9/2021,9199697
Lower middle income,,2/10/2021,10107087
Lower middle income,,2/11/2021,10819541
Lower middle income,,2/12/2021,11541226
Lower middle income,,2/13/2021,12421858
Lower middle income,,2/14/2021,12612419
Lower middle income,,2/15/2021,13715549
Lower middle income,,2/16/2021,14566639
Lower middle income,,2/17/2021,15436744
Lower middle income,,2/18/2021,16578825
Lower middle income,,2/19/2021,17421596
Lower middle income,,2/20/2021,18595333
Lower middle income,,2/21/2021,18905958
Lower middle income,,2/22/2021,19615677
Lower middle income,,2/23/2021,20499734
Lower middle income,,2/24/2021,21595980
Lower middle income,,2/25/2021,22895029
Lower middle income,,2/26/2021,23970608
Lower middle income,,2/27/2021,24968397
Lower middle income,,2/28/2021,25282009
Lower middle income,,3/1/2021,26112257
Lower middle income,,3/2/2021,27705694
Lower middle income,,3/3/2021,29297492
Lower middle income,,3/4/2021,31143912
Lower middle income,,3/5/2021,33001196
Lower middle income,,3/6/2021,34648534
Lower middle income,,3/7/2021,35329217
Lower middle income,,3/8/2021,37726498
Lower middle income,,3/9/2021,39635914
Lower middle income,,3/10/2021,42165446
Lower middle income,,3/11/2021,43245540
Lower middle income,,3/12/2021,45771672
Lower middle income,,3/13/2021,48109002
Lower middle income,,3/14/2021,48829491
Lower middle income,,3/15/2021,52536862
Lower middle income,,3/16/2021,55568656
Lower middle income,,3/17/2021,58418775
Lower middle income,,3/18/2021,61163139
Lower middle income,,3/19/2021,66121006
Lower middle income,,3/20/2021,69418753
Lower middle income,,3/21/2021,69963978
Lower middle income,,3/22/2021,74051665
Lower middle income,,3/23/2021,77830783
Lower middle income,,3/24/2021,81114472
Lower middle income,,3/25/2021,84288594
Lower middle income,,3/26/2021,87851720
Lower middle income,,3/27/2021,90844388
Lower middle income,,3/28/2021,91833428
Lower middle income,,3/29/2021,92923262
Lower middle income,,3/30/2021,95309969
Lower middle income,,3/31/2021,100014970
Lower middle income,,4/1/2021,104658345
Lower middle income,,4/2/2021,109237401
Lower middle income,,4/3/2021,112436027
Lower middle income,,4/4/2021,116088146
Lower middle income,,4/5/2021,120587830
Lower middle income,,4/6/2021,126050155
Lower middle income,,4/7/2021,129789865
Lower middle income,,4/8/2021,135276725
Lower middle income,,4/9/2021,139367263
Lower middle income,,4/10/2021,144232336
Lower middle income,,4/11/2021,147904649
Lower middle income,,4/12/2021,152905046
Lower middle income,,4/13/2021,156254825
Lower middle income,,4/14/2021,160678317
Lower middle income,,4/15/2021,164670244
Lower middle income,,4/16/2021,167683235
Lower middle income,,4/17/2021,170895261
Lower middle income,,4/18/2021,173201133
Lower middle income,,4/19/2021,177319055
Lower middle income,,4/20/2021,178520324
Lower middle income,,4/21/2021,181788915
Lower middle income,,4/22/2021,185917360
Lower middle income,,4/23/2021,187497301
Lower middle income,,4/24/2021,187975989
Lower middle income,,4/25/2021,195058861
Lower middle income,,4/26/2021,199067373
Lower middle income,,4/27/2021,202741517
Lower middle income,,4/28/2021,207247182
Lower middle income,,4/29/2021,210486084
Lower middle income,,4/30/2021,213881617
Lower middle income,,5/1/2021,215806308
Lower middle income,,5/2/2021,216871306
Lower middle income,,5/3/2021,219262303
Lower middle income,,5/4/2021,224046407
Lower middle income,,5/5/2021,227289397
Lower middle income,,5/6/2021,231382047
Lower middle income,,5/7/2021,235944742
Lower middle income,,5/8/2021,238738942
Lower middle income,,5/9/2021,240842805
Lower middle income,,5/10/2021,245637140
Lower middle income,,5/11/2021,250101318
Lower middle income,,5/12/2021,253194666
Lower middle income,,5/13/2021,256800493
Lower middle income,,5/14/2021,258612862
Lower middle income,,5/15/2021,261114425
Lower middle income,,5/16/2021,262343652
Lower middle income,,5/17/2021,265413974
Lower middle income,,5/18/2021,268606491
Lower middle income,,5/19/2021,270620658
Lower middle income,,5/20/2021,274997998
Lower middle income,,5/21/2021,276807303
Lower middle income,,5/22/2021,280981233
Lower middle income,,5/23/2021,282759029
Lower middle income,,5/24/2021,287364612
Lower middle income,,5/25/2021,290858640
Lower middle income,,5/26/2021,294476461
Lower middle income,,5/27/2021,298695305
Lower middle income,,5/28/2021,301162280
Lower middle income,,5/29/2021,305828085
Lower middle income,,5/30/2021,309096726
Lower middle income,,5/31/2021,313203809
Lower middle income,,6/1/2021,319024961
Lower middle income,,6/2/2021,322998926
Lower middle income,,6/3/2021,327037655
Lower middle income,,6/4/2021,333542345
Lower middle income,,6/5/2021,336988104
Lower middle income,,6/6/2021,339828883
Lower middle income,,6/7/2021,343441706
Lower middle income,,6/8/2021,349956468
Lower middle income,,6/9/2021,356423284
Lower middle income,,6/10/2021,361355664
Lower middle income,,6/11/2021,366021056
Lower middle income,,6/12/2021,370824881
Lower middle income,,6/13/2021,374882393
Lower middle income,,6/14/2021,379788214
Lower middle income,,6/15/2021,385581524
Lower middle income,,6/16/2021,390928746
Lower middle income,,6/17/2021,397626029
Lower middle income,,6/18/2021,403070232
Lower middle income,,6/19/2021,409169665
Lower middle income,,6/20/2021,413528935
Lower middle income,,6/21/2021,424632577
Lower middle income,,6/22/2021,432468762
Lower middle income,,6/23/2021,437851282
Lower middle income,,6/24/2021,446782071
Lower middle income,,6/25/2021,455891667
Lower middle income,,6/26/2021,465400987
Lower middle income,,6/27/2021,470887545
Lower middle income,,6/28/2021,475802428
Lower middle income,,6/29/2021,484772472
Lower middle income,,6/30/2021,488446515
Lower middle income,,7/1/2021,499603010
Lower middle income,,7/2/2021,501981341
Lower middle income,,7/3/2021,512266820
Lower middle income,,7/4/2021,518197021
Lower middle income,,7/5/2021,523405029
Lower middle income,,7/6/2021,528546335
Lower middle income,,7/7/2021,535468409
Lower middle income,,7/8/2021,548588889
Lower middle income,,7/9/2021,550840444
Lower middle income,,7/10/2021,560174729
Lower middle income,,7/11/2021,563155906
Lower middle income,,7/12/2021,569278846
Lower middle income,,7/13/2021,578456523
Lower middle income,,7/14/2021,586906276
Lower middle income,,7/15/2021,595026788
Lower middle income,,7/16/2021,603071018
Lower middle income,,7/17/2021,610239351
Lower middle income,,7/18/2021,611344371
Lower middle income,,7/19/2021,622705345
Lower middle income,,7/20/2021,630862789
Lower middle income,,7/21/2021,636526221
Lower middle income,,7/22/2021,644960156
Lower middle income,,7/23/2021,652118729
Lower middle income,,7/24/2021,658564703
Lower middle income,,7/25/2021,663520623
Lower middle income,,7/26/2021,675749245
Lower middle income,,7/27/2021,683894045
Lower middle income,,7/28/2021,692818301
Lower middle income,,7/29/2021,705061434
Lower middle income,,7/30/2021,714831452
Lower middle income,,7/31/2021,719587908
Lower middle income,,8/1/2021,733470023
Lower middle income,,8/2/2021,742552874
Lower middle income,,8/3/2021,764552916
Lower middle income,,8/4/2021,772436055
Lower middle income,,8/5/2021,784020625
Lower middle income,,8/6/2021,793585328
Lower middle income,,8/7/2021,802987147
Lower middle income,,8/8/2021,813609888
Lower middle income,,8/9/2021,829168846
Lower middle income,,8/10/2021,839763688
Lower middle income,,8/11/2021,851318743
Lower middle income,,8/12/2021,857805699
Lower middle income,,8/13/2021,873958851
Lower middle income,,8/14/2021,883581276
Lower middle income,,8/15/2021,890583592
Lower middle income,,8/16/2021,906664171
Lower middle income,,8/17/2021,918417936
Lower middle income,,8/18/2021,928183328
Lower middle income,,8/19/2021,936880467
Lower middle income,,8/20/2021,951774531
Lower middle income,,8/21/2021,962436865
Lower middle income,,8/22/2021,970181525
Lower middle income,,8/23/2021,975159481
Lower middle income,,8/24/2021,990089583
Lower middle income,,8/25/2021,1006730775
Lower middle income,,8/26/2021,1019225840
Lower middle income,,8/27/2021,1035918448
Lower middle income,,8/28/2021,1049997145
Lower middle income,,8/29/2021,1067140440
Lower middle income,,8/30/2021,1078458212
Lower middle income,,8/31/2021,1093281874
Lower middle income,,9/1/2021,1116616004
Lower middle income,,9/2/2021,1129771500
Lower middle income,,9/3/2021,1138671660
Lower middle income,,9/4/2021,1147811639
Lower middle income,,9/5/2021,1164724624
Lower middle income,,9/6/2021,1175694897
Lower middle income,,9/7/2021,1191607542
Lower middle income,,9/8/2021,1211791019
Lower middle income,,9/9/2021,1229881524
Lower middle income,,9/10/2021,1237892769
Lower middle income,,9/11/2021,1255208546
Lower middle income,,9/12/2021,1275319880
Lower middle income,,9/13/2021,1291537194
Lower middle income,,9/14/2021,1300373724
Lower middle income,,9/15/2021,1315290266
Lower middle income,,9/16/2021,1331875006
Lower middle income,,9/17/2021,1342343482
Lower middle income,,9/18/2021,1369852701
Lower middle income,,9/19/2021,1385375548
Lower middle income,,9/20/2021,1399079246
Lower middle income,,9/21/2021,1414054505
Lower middle income,,9/22/2021,1426670780
Lower middle income,,9/23/2021,1443596846
Lower middle income,,9/24/2021,1459219365
Lower middle income,,9/25/2021,1469800956
Lower middle income,,9/26/2021,1477519320
Lower middle income,,9/27/2021,1511023175
Lower middle income,,9/28/2021,1521550210
Lower middle income,,9/29/2021,1539589811
Lower middle income,,9/30/2021,1553854500
Lower middle income,,10/1/2021,1565636671
Lower middle income,,10/2/2021,1579027128
Lower middle income,,10/3/2021,1594418092
Lower middle income,,10/4/2021,1607139458
Lower middle income,,10/5/2021,1620392450
Lower middle income,,10/6/2021,1630581927
Lower middle income,,10/7/2021,1640372953
Lower middle income,,10/8/2021,1658754694
Lower middle income,,10/9/2021,1670588286
Lower middle income,,10/10/2021,1691577771
Lower middle income,,10/11/2021,1701221413
Lower middle income,,10/12/2021,1713406681
Lower middle income,,10/13/2021,1725426483
Lower middle income,,10/14/2021,1734756935
Lower middle income,,10/15/2021,1741139108
Lower middle income,,10/16/2021,1748245023
Lower middle income,,10/17/2021,1763884247
Lower middle income,,10/18/2021,1782169238
Lower middle income,,10/19/2021,1797287222
Lower middle income,,10/20/2021,1817616092
Lower middle income,,10/21/2021,1831434468
Lower middle income,,10/22/2021,1845193714
Lower middle income,,10/23/2021,1861689872
Lower middle income,,10/24/2021,1875863369
Lower middle income,,10/25/2021,1884753335
Lower middle income,,10/26/2021,1898205444
Lower middle income,,10/27/2021,1909409622
Lower middle income,,10/28/2021,1923038268
Lower middle income,,10/29/2021,1944064174
Lower middle income,,10/30/2021,1954980713
Lower middle income,,10/31/2021,1974583316
Lower middle income,,11/1/2021,1988173661
Lower middle income,,11/2/2021,2000219570
Lower middle income,,11/3/2021,2011756449
Lower middle income,,11/4/2021,2022418270
Lower middle income,,11/5/2021,2031106434
