Entity,Code,Day,total_boosters
Norway,NOR,9/5/2021,1500
Norway,NOR,9/6/2021,1509
Norway,NOR,9/7/2021,1527
Norway,NOR,9/8/2021,1613
Norway,NOR,9/9/2021,1709
Norway,NOR,9/10/2021,1769
Norway,NOR,9/11/2021,1771
Norway,NOR,9/12/2021,1775
Norway,NOR,9/13/2021,1820
Norway,NOR,9/14/2021,1947
Norway,NOR,9/15/2021,2746
Norway,NOR,9/16/2021,4502
Norway,NOR,9/17/2021,5252
Norway,NOR,9/18/2021,5307
Norway,NOR,9/19/2021,5312
Norway,NOR,9/20/2021,6281
Norway,NOR,9/21/2021,7300
Norway,NOR,9/22/2021,9444
Norway,NOR,9/23/2021,11548
Norway,NOR,9/24/2021,12374
Norway,NOR,9/25/2021,12408
Norway,NOR,9/26/2021,12414
Norway,NOR,9/27/2021,13134
Norway,NOR,9/28/2021,14126
Norway,NOR,9/29/2021,16708
Norway,NOR,9/30/2021,19759
Norway,NOR,10/1/2021,20797
Norway,NOR,10/2/2021,20839
Norway,NOR,10/3/2021,20842
Norway,NOR,10/4/2021,21480
Norway,NOR,10/5/2021,22949
Norway,NOR,10/6/2021,26293
Norway,NOR,10/7/2021,31401
Norway,NOR,10/8/2021,36048
Norway,NOR,10/9/2021,36185
Norway,NOR,10/10/2021,36266
Norway,NOR,10/11/2021,43824
Norway,NOR,10/12/2021,51860
Norway,NOR,10/13/2021,56666
Norway,NOR,10/14/2021,59455
Norway,NOR,10/15/2021,61070
Norway,NOR,10/16/2021,61078
Norway,NOR,10/17/2021,61103
Norway,NOR,10/18/2021,62767
Norway,NOR,10/19/2021,65015
Norway,NOR,10/20/2021,69492
Norway,NOR,10/21/2021,74689
Norway,NOR,10/22/2021,77300
Norway,NOR,10/23/2021,77326
Norway,NOR,10/24/2021,77330
Norway,NOR,10/25/2021,79551
Norway,NOR,10/26/2021,82390
Norway,NOR,10/27/2021,87819
Norway,NOR,10/28/2021,93551
Norway,NOR,10/29/2021,95950
Norway,NOR,10/30/2021,96011
Norway,NOR,10/31/2021,96016
Norway,NOR,11/1/2021,98519
Norway,NOR,11/2/2021,105657
Norway,NOR,11/3/2021,120824
Norway,NOR,11/4/2021,138047
Norway,NOR,11/5/2021,147402
Norway,NOR,11/6/2021,149014
Norway,NOR,11/7/2021,150227
Norway,NOR,11/8/2021,160303
Norway,NOR,11/9/2021,175381
Norway,NOR,11/10/2021,204652
Norway,NOR,11/11/2021,231700
Norway,NOR,11/12/2021,243796
Norway,NOR,11/13/2021,244334
Norway,NOR,11/14/2021,244417
Norway,NOR,11/15/2021,256769
Norway,NOR,11/16/2021,275219
Norway,NOR,11/17/2021,311008
Norway,NOR,11/18/2021,347510
Norway,NOR,11/19/2021,364596
Norway,NOR,11/20/2021,365462
Norway,NOR,11/21/2021,365573
Norway,NOR,11/22/2021,383816
Norway,NOR,11/23/2021,410769
Norway,NOR,11/24/2021,464607
Norway,NOR,11/25/2021,517542
Norway,NOR,11/26/2021,541156
Norway,NOR,11/27/2021,544410
Norway,NOR,11/28/2021,545306
Norway,NOR,11/29/2021,567668
Norway,NOR,11/30/2021,598943
Norway,NOR,12/1/2021,648968
Oceania,,5/27/2021,1
Oceania,,5/28/2021,1
Oceania,,5/29/2021,1
Oceania,,5/30/2021,1
Oceania,,5/31/2021,2
Oceania,,6/1/2021,4
Oceania,,6/2/2021,4
Oceania,,6/3/2021,4
Oceania,,6/4/2021,4
Oceania,,6/5/2021,4
Oceania,,6/6/2021,4
Oceania,,6/7/2021,4
Oceania,,6/8/2021,5
Oceania,,6/9/2021,5
Oceania,,6/10/2021,5
Oceania,,6/11/2021,5
Oceania,,6/12/2021,5
Oceania,,6/13/2021,5
Oceania,,6/14/2021,5
Oceania,,6/15/2021,5
Oceania,,6/16/2021,5
Oceania,,6/17/2021,5
Oceania,,6/18/2021,5
Oceania,,6/19/2021,5
Oceania,,6/20/2021,5
Oceania,,6/21/2021,5
Oceania,,6/22/2021,5
Oceania,,6/23/2021,5
Oceania,,6/24/2021,5
Oceania,,6/25/2021,5
Oceania,,6/26/2021,5
Oceania,,6/27/2021,5
Oceania,,6/28/2021,5
Oceania,,6/29/2021,5
Oceania,,6/30/2021,5
Oceania,,7/1/2021,5
Oceania,,7/2/2021,5
Oceania,,7/3/2021,5
Oceania,,7/4/2021,5
Oceania,,7/5/2021,5
Oceania,,7/6/2021,5
Oceania,,7/7/2021,5
Oceania,,7/8/2021,5
Oceania,,7/9/2021,5
Oceania,,7/10/2021,5
Oceania,,7/11/2021,5
Oceania,,7/12/2021,5
Oceania,,7/13/2021,5
Oceania,,7/14/2021,5
Oceania,,7/15/2021,6
Oceania,,7/16/2021,6
Oceania,,7/17/2021,6
Oceania,,7/18/2021,6
Oceania,,7/19/2021,6
Oceania,,7/20/2021,6
Oceania,,7/21/2021,6
Oceania,,7/22/2021,6
Oceania,,7/23/2021,6
Oceania,,7/24/2021,6
Oceania,,7/25/2021,6
Oceania,,7/26/2021,6
Oceania,,7/27/2021,6
Oceania,,7/28/2021,6
Oceania,,7/29/2021,7
Oceania,,7/30/2021,7
Oceania,,7/31/2021,7
Oceania,,8/1/2021,7
Oceania,,8/2/2021,8
Oceania,,8/3/2021,8
Oceania,,8/4/2021,8
Oceania,,8/5/2021,8
Oceania,,8/6/2021,8
Oceania,,8/7/2021,9
Oceania,,8/8/2021,9
Oceania,,8/9/2021,9
Oceania,,8/10/2021,9
Oceania,,8/11/2021,9
Oceania,,8/12/2021,9
Oceania,,8/13/2021,9
Oceania,,8/14/2021,9
Oceania,,8/15/2021,10
Oceania,,8/16/2021,10
Oceania,,8/17/2021,11
Oceania,,8/18/2021,11
Oceania,,8/19/2021,11
Oceania,,8/20/2021,12
Oceania,,8/21/2021,12
Oceania,,8/22/2021,13
Oceania,,8/23/2021,14
Oceania,,8/24/2021,14
Oceania,,8/25/2021,14
Oceania,,8/26/2021,14
Oceania,,8/27/2021,14
Oceania,,8/28/2021,14
Oceania,,8/29/2021,14
Oceania,,8/30/2021,14
Oceania,,8/31/2021,14
Oceania,,9/1/2021,14
Oceania,,9/2/2021,14
Oceania,,9/3/2021,15
Oceania,,9/4/2021,16
Oceania,,9/5/2021,16
Oceania,,9/6/2021,16
Oceania,,9/7/2021,17
Oceania,,9/8/2021,17
Oceania,,9/9/2021,17
Oceania,,9/10/2021,18
Oceania,,9/11/2021,18
Oceania,,9/12/2021,18
Oceania,,9/13/2021,18
Oceania,,9/14/2021,18
Oceania,,9/15/2021,18
Oceania,,9/16/2021,18
Oceania,,9/17/2021,19
Oceania,,9/18/2021,19
Oceania,,9/19/2021,19
Oceania,,9/20/2021,19
Oceania,,9/21/2021,19
Oceania,,9/22/2021,19
Oceania,,9/23/2021,20
Oceania,,9/24/2021,20
Oceania,,9/25/2021,21
Oceania,,9/26/2021,21
Oceania,,9/27/2021,22
Oceania,,9/28/2021,25
Oceania,,9/29/2021,25
Oceania,,9/30/2021,25
Oceania,,10/1/2021,29
Oceania,,10/2/2021,29
Oceania,,10/3/2021,29
Oceania,,10/4/2021,29
Oceania,,10/5/2021,29
Oceania,,10/6/2021,30
Oceania,,10/7/2021,183
Oceania,,10/8/2021,324
Oceania,,10/9/2021,466
Oceania,,10/10/2021,514
Oceania,,10/11/2021,751
Oceania,,10/12/2021,1092
Oceania,,10/13/2021,1365
Oceania,,10/14/2021,1695
Oceania,,10/15/2021,2149
Oceania,,10/16/2021,2486
Oceania,,10/17/2021,2704
Oceania,,10/18/2021,3202
Oceania,,10/19/2021,3770
Oceania,,10/20/2021,4664
Oceania,,10/21/2021,5453
Oceania,,10/22/2021,6249
Oceania,,10/23/2021,6649
Oceania,,10/24/2021,6900
Oceania,,10/25/2021,7654
Oceania,,10/26/2021,8406
Oceania,,10/27/2021,9641
Oceania,,10/28/2021,10743
Oceania,,10/29/2021,14393
Oceania,,10/30/2021,17622
Oceania,,10/31/2021,21526
Oceania,,11/1/2021,46221
Oceania,,11/2/2021,74336
Oceania,,11/3/2021,101161
Oceania,,11/4/2021,128775
Oceania,,11/5/2021,151870
Oceania,,11/6/2021,174993
Oceania,,11/7/2021,178811
Oceania,,11/8/2021,193540
Oceania,,11/9/2021,209663
Oceania,,11/10/2021,224887
Oceania,,11/11/2021,240448
Oceania,,11/12/2021,255342
Oceania,,11/13/2021,261670
Oceania,,11/14/2021,264888
Oceania,,11/15/2021,276140
Oceania,,11/16/2021,289978
Oceania,,11/17/2021,304484
Oceania,,11/18/2021,318504
Oceania,,11/19/2021,330946
Oceania,,11/20/2021,338568
Oceania,,11/21/2021,340454
Oceania,,11/22/2021,354144
Oceania,,11/23/2021,369817
Oceania,,11/24/2021,384487
Oceania,,11/25/2021,400261
Oceania,,11/26/2021,420334
Oceania,,11/27/2021,431169
Oceania,,11/28/2021,436786
Oceania,,11/29/2021,475513
Oceania,,11/30/2021,513296
Oceania,,12/1/2021,534351
Oceania,,12/2/2021,592076
Palestine,PSE,10/3/2021,2083
Palestine,PSE,10/4/2021,2218
Palestine,PSE,10/5/2021,2336
Palestine,PSE,10/6/2021,2427
Palestine,PSE,10/7/2021,2565
Palestine,PSE,10/8/2021,2751
Palestine,PSE,10/10/2021,2779
Panama,PAN,9/25/2021,1
Panama,PAN,9/26/2021,1
Panama,PAN,9/27/2021,1
Panama,PAN,9/28/2021,1
Panama,PAN,9/29/2021,249
Panama,PAN,9/30/2021,731
Panama,PAN,10/2/2021,855
Panama,PAN,10/3/2021,1523
Panama,PAN,10/4/2021,1525
Panama,PAN,10/5/2021,1677
Panama,PAN,10/6/2021,2090
Panama,PAN,10/7/2021,2666
Panama,PAN,10/8/2021,3069
Panama,PAN,10/9/2021,3393
Panama,PAN,10/10/2021,3404
Panama,PAN,10/11/2021,3627
Panama,PAN,10/13/2021,5317
Panama,PAN,10/14/2021,16878
Panama,PAN,10/15/2021,28692
Panama,PAN,10/16/2021,38919
Panama,PAN,10/17/2021,38923
Panama,PAN,10/18/2021,39787
Panama,PAN,10/19/2021,44078
Panama,PAN,10/20/2021,55171
Panama,PAN,10/21/2021,58266
Panama,PAN,10/22/2021,66314
Panama,PAN,10/23/2021,74120
Panama,PAN,10/24/2021,78088
Panama,PAN,10/25/2021,81381
Panama,PAN,10/26/2021,84539
Panama,PAN,10/27/2021,87933
Panama,PAN,10/28/2021,93882
Panama,PAN,10/29/2021,99087
Panama,PAN,10/30/2021,103234
Panama,PAN,10/31/2021,105660
Panama,PAN,11/1/2021,107309
Panama,PAN,11/2/2021,108576
Panama,PAN,11/3/2021,108744
Panama,PAN,11/4/2021,108813
Panama,PAN,11/6/2021,108861
Panama,PAN,11/7/2021,108922
Panama,PAN,11/8/2021,108922
Panama,PAN,11/9/2021,110135
Panama,PAN,11/10/2021,111775
Panama,PAN,11/11/2021,111844
Panama,PAN,11/12/2021,117315
Panama,PAN,11/13/2021,124023
Panama,PAN,11/14/2021,129166
Panama,PAN,11/15/2021,133927
Panama,PAN,11/16/2021,134528
Panama,PAN,11/17/2021,135779
Panama,PAN,11/18/2021,138396
Panama,PAN,11/19/2021,141321
Panama,PAN,11/20/2021,144826
Panama,PAN,11/21/2021,146642
Panama,PAN,11/22/2021,151874
Panama,PAN,11/23/2021,151963
Panama,PAN,11/24/2021,159661
Panama,PAN,11/25/2021,166954
Panama,PAN,11/26/2021,172766
Panama,PAN,11/27/2021,175898
Panama,PAN,11/28/2021,180081
Panama,PAN,11/29/2021,180993
Panama,PAN,11/30/2021,181061
Panama,PAN,12/1/2021,183436
Panama,PAN,12/2/2021,186928
Paraguay,PRY,10/22/2021,6360
Paraguay,PRY,10/29/2021,8845
Paraguay,PRY,11/5/2021,9262
Paraguay,PRY,11/12/2021,57453
Paraguay,PRY,11/19/2021,84487
Paraguay,PRY,11/29/2021,103206
Peru,PER,10/15/2021,20382
Peru,PER,10/16/2021,45559
Peru,PER,10/17/2021,56466
Peru,PER,10/18/2021,83296
Peru,PER,10/19/2021,109027
Peru,PER,10/20/2021,134426
Peru,PER,10/21/2021,151171
Peru,PER,10/22/2021,166529
Peru,PER,10/23/2021,173665
Peru,PER,10/24/2021,175811
Peru,PER,10/25/2021,182698
Peru,PER,10/26/2021,188895
Peru,PER,10/27/2021,194639
Peru,PER,10/28/2021,205881
Peru,PER,10/29/2021,220922
Peru,PER,10/30/2021,235152
Peru,PER,10/31/2021,244132
Peru,PER,11/1/2021,248382
Peru,PER,11/2/2021,255064
Peru,PER,11/3/2021,264653
Peru,PER,11/4/2021,274423
Peru,PER,11/5/2021,283309
Peru,PER,11/6/2021,292172
Peru,PER,11/7/2021,298096
Peru,PER,11/8/2021,305516
Peru,PER,11/9/2021,316009
Peru,PER,11/10/2021,332531
Peru,PER,11/11/2021,351416
Peru,PER,11/12/2021,365492
Peru,PER,11/13/2021,376723
Peru,PER,11/14/2021,388450
Peru,PER,11/15/2021,397693
Peru,PER,11/16/2021,408292
Peru,PER,11/17/2021,417969
Peru,PER,11/18/2021,427881
Peru,PER,11/19/2021,438491
Peru,PER,11/20/2021,449484
Peru,PER,11/21/2021,463150
Peru,PER,11/22/2021,479192
Peru,PER,11/23/2021,496291
Peru,PER,11/24/2021,516483
Peru,PER,11/25/2021,536743
Peru,PER,11/26/2021,594313
Peru,PER,11/27/2021,691210
Peru,PER,11/28/2021,772612
Peru,PER,11/29/2021,854755
Peru,PER,11/30/2021,935402
Peru,PER,12/1/2021,992007
Philippines,PHL,11/28/2021,188084
Philippines,PHL,11/30/2021,313836
Philippines,PHL,12/1/2021,389451
Philippines,PHL,12/2/2021,421406
Poland,POL,10/25/2021,836725
Poland,POL,10/26/2021,907537
Poland,POL,10/28/2021,994699
Poland,POL,10/29/2021,1033542
Poland,POL,10/31/2021,1045109
Poland,POL,11/1/2021,1045982
Poland,POL,11/2/2021,1076047
Poland,POL,11/3/2021,1131722
Poland,POL,11/4/2021,1191638
Poland,POL,11/5/2021,1258337
Poland,POL,11/6/2021,1286458
Poland,POL,11/7/2021,1290412
Poland,POL,11/8/2021,1327555
Poland,POL,11/9/2021,1391559
Poland,POL,11/11/2021,1478431
Poland,POL,11/12/2021,1534956
Poland,POL,11/14/2021,1563508
Poland,POL,11/15/2021,1608040
Poland,POL,11/16/2021,1680895
Poland,POL,11/17/2021,1770988
Poland,POL,11/18/2021,1861608
Poland,POL,11/19/2021,1962581
Poland,POL,11/20/2021,2017196
Poland,POL,11/21/2021,2026592
Poland,POL,11/22/2021,2101110
Poland,POL,11/23/2021,2206886
Poland,POL,11/25/2021,2473782
Poland,POL,11/27/2021,2728354
Poland,POL,11/28/2021,2750827
Poland,POL,11/29/2021,2836221
Poland,POL,12/1/2021,3123484
Poland,POL,12/2/2021,3285651
Portugal,PRT,11/8/2021,388000
Portugal,PRT,11/12/2021,450000
Portugal,PRT,11/14/2021,525000
Portugal,PRT,11/16/2021,548000
Portugal,PRT,11/21/2021,750000
Portugal,PRT,11/23/2021,800000
Portugal,PRT,11/25/2021,900000
Portugal,PRT,11/26/2021,1000000
Portugal,PRT,11/27/2021,1100000
Portugal,PRT,11/29/2021,1161527
Portugal,PRT,11/30/2021,1220663
Portugal,PRT,12/1/2021,1282171
Portugal,PRT,12/2/2021,1345576
Russia,RUS,9/24/2021,658982
Russia,RUS,9/25/2021,661446
Russia,RUS,9/26/2021,662363
Russia,RUS,9/27/2021,667688
Russia,RUS,9/28/2021,689524
Russia,RUS,9/29/2021,723374
Russia,RUS,9/30/2021,725352
Russia,RUS,10/1/2021,747624
Russia,RUS,10/2/2021,765175
Russia,RUS,10/3/2021,819875
Russia,RUS,10/4/2021,826286
Russia,RUS,10/5/2021,842830
Russia,RUS,10/6/2021,856589
Russia,RUS,10/7/2021,859836
Russia,RUS,10/8/2021,919496
Russia,RUS,10/9/2021,960031
Russia,RUS,10/10/2021,960453
Russia,RUS,10/11/2021,967739
Russia,RUS,10/12/2021,988595
Russia,RUS,10/14/2021,1070110
Russia,RUS,10/15/2021,1190053
Russia,RUS,10/21/2021,1506586
Russia,RUS,10/22/2021,1544042
Russia,RUS,10/23/2021,1547684
Russia,RUS,10/28/2021,1645659
Russia,RUS,10/29/2021,1685331
Russia,RUS,10/30/2021,1715807
Russia,RUS,10/31/2021,1730473
Russia,RUS,11/1/2021,1734131
Russia,RUS,11/2/2021,1787514
Russia,RUS,11/3/2021,1959957
Russia,RUS,11/4/2021,1971353
Russia,RUS,11/7/2021,2038998
Russia,RUS,11/8/2021,2043217
Russia,RUS,11/9/2021,2129929
Russia,RUS,11/10/2021,2192400
Russia,RUS,11/11/2021,2306127
Russia,RUS,11/12/2021,2338537
Russia,RUS,11/13/2021,2410399
Russia,RUS,11/14/2021,2431173
Russia,RUS,11/15/2021,2448173
Russia,RUS,11/16/2021,2513629
Russia,RUS,11/17/2021,2610110
Russia,RUS,11/18/2021,2767890
Russia,RUS,11/19/2021,2834492
Russia,RUS,11/22/2021,3470927
Russia,RUS,11/23/2021,3503150
Russia,RUS,11/24/2021,3629573
Russia,RUS,11/25/2021,3841079
Russia,RUS,11/26/2021,4112854
Russia,RUS,11/27/2021,4172664
Russia,RUS,11/28/2021,4301470
Russia,RUS,11/29/2021,4306977
Russia,RUS,11/30/2021,4422166
Russia,RUS,12/1/2021,4521001
Russia,RUS,12/2/2021,4616686
Scotland,,10/13/2021,269326
Scotland,,10/14/2021,290320
Scotland,,10/15/2021,311781
Scotland,,10/16/2021,331531
Scotland,,10/17/2021,349023
Scotland,,10/18/2021,374307
Scotland,,10/19/2021,401792
Scotland,,10/20/2021,431056
Scotland,,10/21/2021,460844
Scotland,,10/22/2021,489154
Scotland,,10/23/2021,521355
Scotland,,10/24/2021,544593
Scotland,,10/25/2021,573211
Scotland,,10/26/2021,602055
Scotland,,10/27/2021,633722
Scotland,,10/28/2021,663471
Scotland,,10/29/2021,692347
Scotland,,10/30/2021,721254
Scotland,,10/31/2021,744562
Scotland,,11/3/2021,858646
Scotland,,11/4/2021,892218
Scotland,,11/5/2021,925461
Scotland,,11/6/2021,957945
Scotland,,11/7/2021,986741
Scotland,,11/8/2021,1017359
Scotland,,11/9/2021,1050599
Scotland,,11/11/2021,1120265
Scotland,,11/12/2021,1151883
Scotland,,11/13/2021,1183769
Scotland,,11/14/2021,1208387
Scotland,,11/15/2021,1237376
Scotland,,11/16/2021,1270010
Scotland,,11/17/2021,1307271
Scotland,,11/18/2021,1342841
Scotland,,11/19/2021,1375779
Scotland,,11/20/2021,1408565
Scotland,,11/21/2021,1437823
Scotland,,11/22/2021,1469423
Scotland,,11/23/2021,1502266
Scotland,,11/24/2021,1535623
Scotland,,11/25/2021,1568535
Scotland,,11/26/2021,1598749
Scotland,,11/27/2021,1629572
Scotland,,11/28/2021,1659464
Scotland,,11/29/2021,1687792
Scotland,,11/30/2021,1722225
Scotland,,12/1/2021,1755694
Serbia,SRB,8/17/2021,1289
Serbia,SRB,8/18/2021,3423
Serbia,SRB,8/19/2021,10356
Serbia,SRB,8/22/2021,29015
Serbia,SRB,8/23/2021,45520
Serbia,SRB,8/24/2021,63684
Serbia,SRB,8/25/2021,81368
Serbia,SRB,8/26/2021,100633
Serbia,SRB,8/28/2021,129535
Serbia,SRB,8/29/2021,132977
Serbia,SRB,8/30/2021,155420
Serbia,SRB,9/1/2021,191684
Serbia,SRB,9/2/2021,208267
Serbia,SRB,9/5/2021,234335
Serbia,SRB,9/6/2021,252294
Serbia,SRB,9/7/2021,269386
Serbia,SRB,9/8/2021,284077
Serbia,SRB,9/9/2021,297267
Serbia,SRB,9/12/2021,323139
Serbia,SRB,9/14/2021,357815
Serbia,SRB,9/16/2021,394011
Serbia,SRB,9/18/2021,417587
Serbia,SRB,9/19/2021,421262
Serbia,SRB,9/21/2021,456102
Serbia,SRB,9/22/2021,468550
Serbia,SRB,9/23/2021,480612
Serbia,SRB,9/24/2021,493072
Serbia,SRB,9/26/2021,502217
Serbia,SRB,9/28/2021,530609
Serbia,SRB,9/29/2021,542651
Serbia,SRB,9/30/2021,555495
Serbia,SRB,10/2/2021,584282
Serbia,SRB,10/5/2021,630878
Serbia,SRB,10/6/2021,649572
Serbia,SRB,10/7/2021,665283
Serbia,SRB,10/12/2021,680271
Serbia,SRB,10/19/2021,707997
Serbia,SRB,10/23/2021,847359
Serbia,SRB,10/24/2021,852015
Serbia,SRB,10/26/2021,884310
Serbia,SRB,10/29/2021,935208
Serbia,SRB,10/30/2021,948047
Serbia,SRB,11/1/2021,976652
Serbia,SRB,11/2/2021,997019
Serbia,SRB,11/3/2021,1018820
Serbia,SRB,11/5/2021,1062385
Serbia,SRB,11/7/2021,1083162
Serbia,SRB,11/8/2021,1111786
Serbia,SRB,11/9/2021,1137837
Serbia,SRB,11/14/2021,1215919
Serbia,SRB,11/18/2021,1318276
Serbia,SRB,11/19/2021,1345851
Serbia,SRB,11/22/2021,1391677
Serbia,SRB,11/23/2021,1413172
Serbia,SRB,11/24/2021,1432313
Serbia,SRB,11/27/2021,1478036
Serbia,SRB,11/28/2021,1482578
Serbia,SRB,11/29/2021,1498240
Serbia,SRB,11/30/2021,1512129
Singapore,SGP,9/28/2021,196211
Singapore,SGP,9/29/2021,215729
Singapore,SGP,9/30/2021,236849
Singapore,SGP,10/1/2021,258043
Singapore,SGP,10/2/2021,279787
Singapore,SGP,10/3/2021,299155
Singapore,SGP,10/4/2021,321228
Singapore,SGP,10/5/2021,341427
Singapore,SGP,10/6/2021,357247
Singapore,SGP,10/7/2021,371953
Singapore,SGP,10/8/2021,392555
Singapore,SGP,10/9/2021,411447
Singapore,SGP,10/10/2021,438493
Singapore,SGP,10/11/2021,465204
Singapore,SGP,10/12/2021,487673
Singapore,SGP,10/13/2021,506552
Singapore,SGP,10/14/2021,525212
Singapore,SGP,10/15/2021,554004
Singapore,SGP,10/16/2021,577069
Singapore,SGP,10/17/2021,588596
Singapore,SGP,10/18/2021,604552
Singapore,SGP,10/19/2021,622452
Singapore,SGP,10/20/2021,637326
Singapore,SGP,10/21/2021,655029
Singapore,SGP,10/22/2021,680979
Singapore,SGP,10/23/2021,699542
Singapore,SGP,10/25/2021,724762
Singapore,SGP,10/26/2021,745102
Slovenia,SVN,7/1/2021,2
Slovenia,SVN,7/2/2021,3
Slovenia,SVN,7/3/2021,3
Slovenia,SVN,7/4/2021,3
Slovenia,SVN,7/5/2021,3
Slovenia,SVN,7/6/2021,4
Slovenia,SVN,7/7/2021,6
Slovenia,SVN,7/8/2021,9
Slovenia,SVN,7/9/2021,32
Slovenia,SVN,7/10/2021,33
Slovenia,SVN,7/11/2021,34
Slovenia,SVN,7/12/2021,35
Slovenia,SVN,7/13/2021,36
Slovenia,SVN,7/14/2021,36
Slovenia,SVN,7/15/2021,40
Slovenia,SVN,7/16/2021,41
Slovenia,SVN,7/17/2021,41
Slovenia,SVN,7/18/2021,41
Slovenia,SVN,7/19/2021,43
Slovenia,SVN,7/20/2021,44
Slovenia,SVN,7/21/2021,48
Slovenia,SVN,7/22/2021,52
Slovenia,SVN,7/23/2021,52
Slovenia,SVN,7/24/2021,52
Slovenia,SVN,7/25/2021,52
Slovenia,SVN,7/26/2021,53
Slovenia,SVN,7/27/2021,53
Slovenia,SVN,7/28/2021,65
Slovenia,SVN,7/29/2021,67
Slovenia,SVN,7/30/2021,73
Slovenia,SVN,7/31/2021,74
Slovenia,SVN,8/1/2021,74
Slovenia,SVN,8/2/2021,76
Slovenia,SVN,8/3/2021,77
Slovenia,SVN,8/4/2021,80
Slovenia,SVN,8/5/2021,85
Slovenia,SVN,8/6/2021,88
Slovenia,SVN,8/7/2021,90
Slovenia,SVN,8/8/2021,90
Slovenia,SVN,8/9/2021,91
Slovenia,SVN,8/10/2021,91
Slovenia,SVN,8/11/2021,97
Slovenia,SVN,8/12/2021,100
Slovenia,SVN,8/13/2021,103
Slovenia,SVN,8/14/2021,103
Slovenia,SVN,8/15/2021,103
Slovenia,SVN,8/16/2021,115
Slovenia,SVN,8/17/2021,117
Slovenia,SVN,8/18/2021,123
Slovenia,SVN,8/19/2021,130
Slovenia,SVN,8/20/2021,136
Slovenia,SVN,8/21/2021,136
Slovenia,SVN,8/22/2021,136
Slovenia,SVN,8/23/2021,145
Slovenia,SVN,8/24/2021,152
Slovenia,SVN,8/25/2021,168
Slovenia,SVN,8/26/2021,180
Slovenia,SVN,8/27/2021,200
Slovenia,SVN,8/28/2021,201
Slovenia,SVN,8/29/2021,201
Slovenia,SVN,8/30/2021,215
Slovenia,SVN,8/31/2021,224
Slovenia,SVN,9/1/2021,250
Slovenia,SVN,9/2/2021,276
Slovenia,SVN,9/3/2021,307
Slovenia,SVN,9/4/2021,312
Slovenia,SVN,9/5/2021,312
Slovenia,SVN,9/6/2021,353
Slovenia,SVN,9/7/2021,577
Slovenia,SVN,9/8/2021,1058
Slovenia,SVN,9/9/2021,2094
Slovenia,SVN,9/10/2021,2745
Slovenia,SVN,9/11/2021,2978
Slovenia,SVN,9/12/2021,2978
Slovenia,SVN,9/13/2021,3408
Slovenia,SVN,9/14/2021,4376
Slovenia,SVN,9/15/2021,5551
Slovenia,SVN,9/16/2021,7597
Slovenia,SVN,9/17/2021,9565
